OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-2624,2021-038F,2025-10-30T22:36:21.469824,15.06414186,.00013586,53.0535,224.0784,76.9139,283.2002,0,U,48358,999,24746,.94615044E-3,.13845E-3,0
STARLINK-2628,2021-038G,2025-10-31T01:42:07.436160,15.06430160,.00013155,53.0541,223.5014,91.1976,268.9164,0,U,48359,999,24748,.15398924E-2,.22748E-3,0
STARLINK-2622,2021-038H,2025-10-31T01:36:48.506976,15.06394767,.00009645,53.0533,223.5128,98.4814,261.6285,0,U,48360,999,24748,.15577347E-2,.22994E-3,0
STARLINK-2591,2021-038J,2025-10-30T22:20:25.840032,15.06402268,.00015769,53.0534,224.1256,82.9957,277.1211,0,U,48361,999,24746,.33424303E-3,.4701E-4,0
STARLINK-2578,2021-038K,2025-10-31T02:19:17.409792,15.06393052,.00012287,53.0527,223.4693,75.9047,284.2078,0,U,48362,999,24749,.13876166E-2,.20443E-3,0
STARLINK-2626,2021-038L,2025-10-31T08:00:03.000384,15.63885760,.00047917,53.0530,150.5638,223.9672,276.4563,0,U,48363,999,590,.19760331E-2,.193229E-2,0
STARLINK-2611,2021-038M,2025-10-31T06:00:13.735008,15.06393812,.00010695,53.0529,217.8553,94.4825,265.6286,0,U,48364,999,24758,-.23574964E-4,-.632E-5,0
STARLINK-2608,2021-038N,2025-10-31T01:56:02.736672,15.06436510,.00014891,53.0542,218.4549,101.5310,258.5846,0,U,48365,999,24756,.1318744E-2,.19435E-3,0
STARLINK-2643,2021-038Q,2025-10-31T01:32:49.764768,15.06389928,.00014133,53.0535,213.5269,75.2468,284.8678,0,U,48367,999,24762,-.31733838E-4,-.754E-5,0
STARLINK-2623,2021-038R,2025-10-30T23:25:29.467200,15.06381422,.00011007,53.0532,214.2029,87.0757,273.0358,0,U,48368,999,24761,.10323712E-2,.15121E-3,0
STARLINK-2621,2021-038T,2025-10-30T22:11:08.233440,15.06395421,.00013886,53.0542,214.1592,77.8849,282.2295,0,U,48370,999,24760,-.29737675E-3,-.4707E-4,0
STARLINK-2589,2021-038U,2025-10-30T23:41:21.719616,15.06392464,.00013694,53.0535,213.8770,80.0496,280.0647,0,U,48371,999,24761,-.13810178E-3,-.2337E-4,0
STARLINK-2609,2021-038W,2025-10-30T23:30:45.036288,15.06404178,.00013969,53.0538,213.9079,95.4255,264.6893,0,U,48373,999,24761,.26157842E-3,.3617E-4,0
STARLINK-2604,2021-038X,2025-10-31T01:48:49.045824,15.06389469,.00017535,53.0531,213.8267,78.9406,281.1780,0,U,48374,999,24762,-.59904676E-4,-.1173E-4,0
STARLINK-2603,2021-038Y,2025-10-31T00:55:40.566144,15.06380214,.00014603,53.0533,213.6434,71.9875,288.1273,0,U,48375,999,24762,.13868214E-2,.20424E-3,0
STARLINK-2610,2021-038Z,2025-10-30T23:14:50.604864,15.06386037,.00010582,53.0522,213.9555,101.3703,258.7405,0,U,48376,999,24761,-.10467433E-4,-.437E-5,0
STARLINK-2499,2021-038AA,2025-10-31T01:54:09.677952,15.06393643,.00014032,53.0529,213.9621,93.6741,266.4408,0,U,48377,999,24762,.16321465E-3,.215E-4,0
STARLINK-2526,2021-038AB,2025-10-31T00:39:46.313568,15.06400666,.00014139,53.0543,213.6963,90.9133,269.2018,0,U,48378,999,24762,-.19560708E-4,-.573E-5,0
STARLINK-2612,2021-038AC,2025-10-31T00:34:27.068160,15.06382860,.0001464,53.0535,213.7088,64.3361,295.7779,0,U,48379,999,24762,.13636936E-2,.2008E-3,0
STARLINK-2614,2021-038AD,2025-10-31T00:45:09.504000,15.06396473,.00013963,53.0529,214.1876,83.3589,276.7559,0,U,48380,999,24761,-.48821822E-4,-.1008E-4,0
STARLINK-2630,2021-038AE,2025-10-31T00:29:08.201184,15.06407138,.00015323,53.0536,213.7298,101.6076,258.5085,0,U,48381,999,24762,.51800397E-3,.7444E-4,0
STARLINK-2585,2021-038AF,2025-10-31T00:23:51.364608,15.06409164,.00014174,53.0539,213.7460,94.1239,265.9912,0,U,48382,999,24762,.61232652E-3,.8853E-4,0
STARLINK-2598,2021-038AJ,2025-10-31T01:43:26.681376,15.06374290,.00014843,53.0535,213.4952,69.2004,290.9144,0,U,48385,999,24885,.13638391E-2,.20077E-3,0
STARLINK-2606,2021-038AK,2025-10-31T01:25:32.553984,15.06393757,.00012719,53.0538,208.5587,97.5221,262.5913,0,U,48386,999,24769,.47412597E-4,.425E-5,0
STARLINK-2594,2021-038AM,2025-10-31T00:27:08.952768,15.06399726,.00014193,53.0540,208.7334,93.6111,266.5041,0,U,48388,999,24769,-.11220341E-4,-.449E-5,0
STARLINK-2586,2021-038AP,2025-10-30T22:28:23.103264,15.06415864,.00015173,53.0535,204.1054,111.3160,248.7991,0,U,48390,999,24896,.63023995E-3,.9122E-4,0
STARLINK-2607,2021-038AQ,2025-10-30T22:23:04.910208,15.06402871,.00012335,53.0534,204.1216,84.7473,275.3657,0,U,48391,999,24896,.29621263E-3,.4134E-4,0
STARLINK-2605,2021-038AR,2025-10-30T22:17:46.740480,15.06402222,.00010435,53.0552,204.1331,108.2558,251.8545,0,U,48392,999,24896,-.43537871E-4,-.93E-5,0
STARLINK-2574,2021-038AU,2025-10-31T00:46:29.652960,15.06391902,.00014354,53.0534,204.3004,74.2429,285.8718,0,U,48395,999,24897,-.44902826E-3,-.6962E-4,0
STARLINK-2575,2021-038AV,2025-10-31T01:12:56.726784,15.06401754,.00016156,53.0525,203.5919,82.9395,277.1778,0,U,48396,999,24898,.13698045E-2,.20182E-3,0
STARLINK-2590,2021-038AW,2025-10-31T01:07:37.175520,15.06399256,.0001374,53.0529,203.6059,90.5495,269.5651,0,U,48397,999,24898,.10656298E-3,.1306E-4,0
STARLINK-2588,2021-038AX,2025-10-31T01:02:18.688704,15.06402087,.00011361,53.0533,203.6227,106.1236,253.9878,0,U,48398,999,24898,.20917689E-3,.2836E-4,0
STARLINK-2587,2021-038AY,2025-10-31T00:57:00.506880,15.06398321,.00012338,53.0535,203.6390,80.6547,279.4582,0,U,48399,999,24897,.16098672E-3,.2117E-4,0
STARLINK-2576,2021-038AZ,2025-10-31T00:51:41.351328,15.06394261,.00013394,53.0541,203.6539,87.6250,272.4892,0,U,48400,999,24776,-.43370562E-3,-.6734E-4,0
STARLINK-2571,2021-038BA,2025-10-30T22:33:42.125760,15.06414741,.00016095,53.0539,204.0956,103.0767,257.0402,0,U,48401,999,24774,.85644229E-3,.12503E-3,0
STARLINK-2593,2021-038BD,2025-10-30T23:00:13.876416,15.06406486,.00011571,53.0536,203.9997,87.9893,272.1228,0,U,48404,999,24775,.45223321E-3,.6462E-4,0
STARLINK-2570,2021-038BE,2025-10-31T00:30:27.874944,15.06391236,.00013602,53.0540,203.7211,85.8903,274.2242,0,U,48405,999,24776,-.15012974E-3,-.2516E-4,0
STARLINK-2568,2021-038BF,2025-10-31T00:25:09.522048,15.06403535,.0001411,53.0534,203.7390,87.6892,272.4259,0,U,48406,999,24776,.95907315E-4,.1147E-4,0
STARLINK-2595,2021-038BG,2025-10-31T00:00:02.000160,15.60738005,.00033891,53.0370,133.2408,218.8556,48.3276,0,U,48407,999,582,.23274948E-2,.201596E-2,0
STARLINK-2592,2021-038BH,2025-10-31T00:14:32.432640,15.06407721,.00014055,53.0548,203.7691,85.1171,274.9978,0,U,48408,999,24775,.1194464E-3,.1498E-4,0
STARLINK-2563,2021-038BK,2025-10-31T05:41:38.412960,15.06392591,.00013613,53.0532,157.7549,93.0287,267.0858,0,U,48410,999,24843,.71029972E-4,.777E-5,0
STARLINK-2505,2021-038BL,2025-10-29T22:15:23.719104,15.06409240,.00014771,53.0535,158.6332,90.8230,269.2928,0,U,48411,999,24830,.16299993E-3,.2148E-4,0
STARLINK-2581,2021-038BM,2025-10-31T00:10:39.936288,15.06368331,.00017015,53.0531,154.2214,94.1936,265.9247,0,U,48412,999,24846,.82073366E-4,.94E-5,0
STARLINK-2461,2021-040A,2025-10-30T17:59:41.954496,15.06388922,.00015862,53.0552,49.9384,76.9588,283.1578,0,U,48428,999,24697,.52133454E-4,.495E-5,0
STARLINK-2700,2021-040D,2025-10-30T10:23:51.755424,15.06405382,.00015073,53.0559,16.3627,95.3249,264.7912,0,U,48431,999,24741,.64192418E-3,.9294E-4,0
STARLINK-2680,2021-040E,2025-10-30T11:32:17.370240,15.06398906,.00012893,53.0549,11.5445,96.9024,263.2111,0,U,48432,999,24748,.28457086E-3,.396E-4,0
STARLINK-2699,2021-040F,2025-10-30T08:39:06.195168,15.06404797,.00014174,53.0551,16.9679,75.0878,285.0268,0,U,48433,999,24739,.29320327E-3,.4089E-4,0
STARLINK-2692,2021-040G,2025-10-30T14:10:13.280736,15.06394835,.00014799,53.0540,21.1683,104.2783,255.8371,0,U,48434,999,24736,.20084213E-4,.18E-6,0
STARLINK-2633,2021-040H,2025-10-30T15:54:57.492288,15.06403002,.00011639,53.0538,30.3389,80.3794,279.7326,0,U,48435,999,24723,.20410613E-3,.276E-4,0
STARLINK-2639,2021-040J,2025-10-30T17:15:14.157504,15.06400048,.00015109,53.0555,45.0761,96.6699,263.4462,0,U,48436,999,24703,.12178625E-3,.1533E-4,0
STARLINK-2642,2021-040K,2025-10-30T16:52:40.461312,15.06405260,.00013327,53.0515,55.1504,93.3987,266.7154,0,U,48437,999,24689,.24552736E-3,.3378E-4,0
STARLINK-2640,2021-040L,2025-10-31T06:31:25.807872,15.06413557,.0001572,53.0579,42.8634,78.9506,281.1659,0,U,48438,999,24711,.11682776E-3,.146E-4,0
STARLINK-2583,2021-040M,2025-10-30T17:04:36.873696,15.06403375,.00012654,53.0548,45.1131,92.3984,267.7150,0,U,48439,999,24703,.43296046E-3,.6174E-4,0
STARLINK-2682,2021-040N,2025-10-30T16:59:17.083968,15.06439684,.00016668,53.0539,45.1260,78.4629,281.6548,0,U,48440,999,24703,.91826104E-3,.13437E-3,0
STARLINK-2702,2021-040P,2025-10-30T16:54:00.297504,15.06392999,.00014717,53.0542,45.1440,100.3216,259.7939,0,U,48441,999,24703,.16918192E-3,.2239E-4,0
STARLINK-2644,2021-040Q,2025-10-30T16:48:41.601600,15.06397745,.00011692,53.0540,45.1611,90.6878,269.4245,0,U,48442,999,24703,.32659806E-3,.4586E-4,0
STARLINK-2663,2021-040R,2025-10-30T16:43:23.521728,15.06390606,.00014317,53.0542,45.1799,112.2153,247.8988,0,U,48443,999,24703,-.11769261E-3,-.2034E-4,0
STARLINK-2645,2021-040S,2025-10-30T16:38:05.252640,15.06396749,.00014767,53.0546,45.1941,89.5550,270.5608,0,U,48444,999,24703,.88458313E-4,.1036E-4,0
STARLINK-2634,2021-040T,2025-10-30T14:57:14.296032,15.06397892,.0001369,53.0547,45.5110,85.0042,275.1104,0,U,48445,999,24702,.75095298E-4,.837E-5,0
STARLINK-2655,2021-040X,2025-10-30T16:16:51.193920,15.06394773,.00012575,53.0537,45.2587,89.1784,270.9349,0,U,48449,999,24703,.49552712E-4,.457E-5,0
STARLINK-2660,2021-040Y,2025-10-31T08:00:03.000384,15.58484369,.0000975,53.0549,37.6417,81.6292,122.3494,0,U,48450,999,579,.1458995E-1,.1248451E-1,0
STARLINK-2703,2021-040AA,2025-10-31T06:26:04.065504,15.06409269,.0001239,53.0564,42.5831,88.6822,271.4309,0,U,48452,999,24712,.44978497E-4,.389E-5,0
STARLINK-2620,2021-040AB,2025-10-30T11:14:18.794976,15.06391992,.00015751,53.0546,46.2014,97.7853,262.3315,0,U,48453,999,24700,-.12764834E-4,-.472E-5,0
STARLINK-2654,2021-040AC,2025-10-30T15:55:38.047584,15.06386402,.0001757,53.0567,45.3274,86.9983,273.1207,0,U,48454,999,24703,-.1084443E-5,-.298E-5,0
STARLINK-2497,2021-040AD,2025-10-30T17:25:51.226176,15.06390959,.00012898,53.0552,45.0464,85.0945,275.0191,0,U,48455,999,24703,-.21010612E-3,-.3409E-4,0
STARLINK-2698,2021-040AG,2025-10-30T17:38:28.244832,15.06398099,.00015112,53.0550,50.0950,104.7027,255.4129,0,U,48458,999,24768,.64369114E-4,.677E-5,0
STARLINK-2579,2021-040AH,2025-10-30T11:05:44.453184,15.06390192,.0000273,53.0558,51.5888,54.5430,305.5585,0,U,48459,999,24693,.52398025E-4,.499E-5,0
STARLINK-2582,2021-040AJ,2025-10-30T14:50:54.275136,15.30796228,.00061921,53.0693,26.9600,277.7071,82.3225,0,U,48460,999,24780,.24716599E-2,.75E-3,0
STARLINK-2683,2021-040AL,2025-10-30T17:51:06.715872,15.06400722,.00015397,53.0543,55.2475,102.0266,258.0896,0,U,48462,999,24690,.14733927E-3,.1914E-4,0
STARLINK-2686,2021-040AN,2025-10-30T17:29:49.596864,15.06401673,.00014484,53.0552,55.0338,106.5618,253.5530,0,U,48464,999,24690,.52571778E-4,.502E-5,0
STARLINK-2681,2021-040AP,2025-10-30T14:34:40.315584,15.06406499,.0001389,53.0532,55.5790,93.8936,266.2212,0,U,48465,999,24689,.21976592E-3,.2994E-4,0
STARLINK-2687,2021-040AQ,2025-10-30T17:24:31.243968,15.06406859,.00013698,53.0544,55.0484,96.5675,263.5470,0,U,48466,999,24691,-.16704529E-3,-.2769E-4,0
STARLINK-2659,2021-040AR,2025-10-30T18:01:40.888416,15.06395335,.00013956,53.0558,54.9353,99.8713,260.2434,0,U,48467,999,24691,.73108442E-4,.808E-5,0
STARLINK-2685,2021-040AS,2025-10-30T14:24:03.705696,15.06396247,.00011942,53.0567,55.6122,93.3015,266.8111,0,U,48468,999,24689,-.13569142E-4,-.483E-5,0
STARLINK-2661,2021-040AT,2025-10-30T16:20:50.700768,15.06390022,.00014653,53.0555,55.2495,92.5988,267.5168,0,U,48469,999,24690,.85439218E-4,.991E-5,0
STARLINK-2675,2021-040AU,2025-10-30T17:03:21.289248,15.06396156,.00014218,53.0552,55.4616,100.0637,260.0512,0,U,48470,999,24689,.14671466E-3,.1904E-4,0
STARLINK-2684,2021-040AV,2025-10-30T14:29:21.855552,15.06395236,.00010221,53.0557,55.5963,95.1474,264.9632,0,U,48471,999,24688,.50605767E-4,.472E-5,0
STARLINK-2722,2021-040AW,2025-10-30T17:13:54.781824,15.06396780,.00014094,53.0524,55.0837,104.7171,255.3975,0,U,48472,999,24689,.92730648E-4,.11E-4,0
STARLINK-2658,2021-040AX,2025-10-30T18:06:59.472864,15.06412791,.00012241,53.0546,54.9170,57.7503,302.3605,0,U,48473,999,24690,.33616871E-3,.4731E-4,0
STARLINK-2697,2021-040AY,2025-10-30T17:19:13.981440,15.06361324,.00009358,53.0532,55.0656,97.1673,262.9423,0,U,48474,999,24689,-.76548583E-3,-.11653E-3,0
STARLINK-2619,2021-040AZ,2025-10-30T13:53:24.115776,15.56098731,.00021409,53.0292,357.8495,212.8641,147.2237,0,U,48475,999,24769,.10684426E-2,.76187E-3,0
STARLINK-2728,2021-040BC,2025-10-30T16:47:22.229376,15.06396785,.00013558,53.0545,55.1641,85.6761,274.4383,0,U,48478,999,24689,.23111112E-4,.63E-6,0
STARLINK-2755,2021-040BD,2025-10-30T16:42:03.148992,15.06395727,.00011372,53.0524,55.1819,98.3465,261.7653,0,U,48479,999,24689,.14908254E-4,-.59E-6,0
STARLINK-2706,2021-040BF,2025-10-30T18:00:23.838624,15.06399023,.00015492,53.0548,65.2156,87.7804,272.3363,0,U,48481,999,24675,-.14648271E-3,-.2463E-4,0
STARLINK-2525,2021-040BG,2025-10-30T17:12:35.146944,15.06388695,.00017308,53.0574,65.0867,90.7962,269.3225,0,U,48482,999,24675,.1479735E-4,-.61E-6,0
STARLINK-2531,2021-040BH,2025-10-30T17:07:16.536576,15.06394910,.0001473,53.0563,65.1025,100.0099,260.1057,0,U,48483,999,24675,.44411725E-4,.38E-5,0
STARLINK-2500,2021-040BK,2025-10-30T17:17:52.058688,15.06416587,.0002244,53.0568,65.0696,79.0189,281.1052,0,U,48485,999,24675,.25461368E-3,.3514E-4,0
STARLINK-2494,2021-040BM,2025-10-30T17:28:28.439616,15.06418511,.00015076,53.0536,65.0373,91.5982,268.5179,0,U,48487,999,24676,.20915175E-3,.2837E-4,0
STARLINK-2063,2021-041A,2025-10-31T07:15:11.118528,15.06404431,.00014642,53.0574,352.4666,112.3946,247.7199,0,U,48553,999,24570,-.4051038E-4,-.885E-5,0
STARLINK-2139,2021-041B,2025-10-30T13:01:51.807936,15.06400764,.00014902,53.0548,356.1757,94.8569,265.2590,0,U,48554,999,24558,.25630794E-3,.3538E-4,0
STARLINK-2145,2021-041C,2025-10-30T09:49:23.415456,15.06393337,.00026151,53.0566,6.4682,90.3788,269.7501,0,U,48555,999,24542,-.1065984E-3,-.1869E-4,0
STARLINK-2151,2021-041D,2025-10-30T14:20:05.027424,15.06395666,.00013156,53.0564,5.6251,90.0814,270.0326,0,U,48556,999,24545,.34027403E-3,.479E-4,0
STARLINK-2155,2021-041E,2025-10-30T12:51:11.059488,15.06391733,.00015567,53.0549,355.9012,86.2720,273.8447,0,U,48557,999,24558,-.14733859E-3,-.2475E-4,0
STARLINK-2166,2021-041F,2025-10-30T11:10:20.374176,15.06388563,.00016283,53.0563,356.2175,82.6347,277.4827,0,U,48558,999,24471,-.21633927E-3,-.3501E-4,0
STARLINK-2187,2021-041K,2025-10-31T07:20:29.919840,15.06407977,.00015983,53.0552,352.4445,91.3231,268.7941,0,U,48562,999,24570,.54642484E-3,.7868E-4,0
STARLINK-2188,2021-041L,2025-10-30T12:40:34.241376,15.06395850,.00016506,53.0559,355.9338,83.1687,276.9490,0,U,48563,999,24558,.4862159E-5,-.209E-5,0
STARLINK-2190,2021-041M,2025-10-31T07:36:25.255008,15.06411596,.00013166,53.0555,352.3955,100.0325,260.0813,0,U,48564,999,24570,.97138307E-3,.14221E-3,0
STARLINK-2214,2021-041P,2025-10-30T11:19:37.661952,15.06403590,.00016023,53.0557,6.1591,77.5007,282.6161,0,U,48566,999,24543,.2100951E-3,.2849E-4,0
STARLINK-2217,2021-041R,2025-10-31T07:04:34.513824,15.06414253,.00013553,53.0558,352.4935,79.8298,280.2844,0,U,48568,999,24569,.71558515E-3,.10397E-3,0
STARLINK-2219,2021-041S,2025-10-30T14:10:48.074016,15.06385705,.00016023,53.0556,355.6545,90.1692,269.9480,0,U,48569,999,24559,.24730374E-3,.3403E-4,0
STARLINK-2220,2021-041T,2025-10-31T07:24:29.755872,15.06386806,.00011406,53.0563,2.4313,104.6620,255.4495,0,U,48570,999,24555,.11363947E-2,.16679E-3,0
STARLINK-2221,2021-041U,2025-10-31T07:35:05.376480,15.06412077,.00018007,53.0562,2.3999,126.6095,233.5060,0,U,48571,999,24556,.57593196E-3,.831E-4,0
STARLINK-2222,2021-041V,2025-10-31T07:29:46.967424,15.06407274,.00020303,53.0546,2.4104,108.5681,251.5529,0,U,48572,999,24556,.12453012E-3,.1574E-4,0
STARLINK-2224,2021-041W,2025-10-31T06:59:15.796320,15.06409297,.00017922,53.0568,352.5100,121.8036,238.3128,0,U,48573,999,24569,.6043815E-3,.8734E-4,0
STARLINK-2225,2021-041X,2025-10-30T07:57:57.375648,15.06387242,.00017408,53.0561,326.9015,86.2601,273.8587,0,U,48574,999,24597,-.5167928E-4,-.1051E-4,0
STARLINK-2227,2021-041Y,2025-10-31T06:38:06.848160,15.06392436,.00013545,53.0540,312.8944,103.7024,256.4116,0,U,48575,999,24626,.17900409E-3,.2385E-4,0
STARLINK-2228,2021-041Z,2025-10-31T06:38:41.822016,15.06404875,.00018974,53.0580,327.5706,107.3538,252.7659,0,U,48576,999,24605,.16753435E-3,.2215E-4,0
STARLINK-2231,2021-041AA,2025-10-31T07:25:51.101472,15.06402443,.00015157,53.0565,352.7022,108.7436,251.3718,0,U,48577,999,24569,.51483605E-3,.7396E-4,0
STARLINK-2232,2021-041AB,2025-10-31T07:31:11.705952,15.06410599,.0001961,53.0571,352.9269,125.6814,234.4358,0,U,48578,999,24569,.26515522E-3,.3671E-4,0
STARLINK-2234,2021-041AD,2025-10-31T07:21:09.954144,15.06411426,.00014009,53.0548,327.4530,99.0462,261.0686,0,U,48580,999,24605,.38030477E-3,.5389E-4,0
STARLINK-2235,2021-041AE,2025-10-31T06:24:06.163200,15.06399178,.00012657,53.0549,317.6302,102.0199,258.0932,0,U,48581,999,24619,.6285598E-5,-.188E-5,0
STARLINK-2236,2021-041AF,2025-10-31T05:57:36.069696,15.06398948,.00016657,53.0572,317.8593,93.8516,266.2663,0,U,48582,999,24618,.22670448E-3,.3097E-4,0
STARLINK-2237,2021-041AG,2025-10-31T07:40:23.985984,15.06413215,.00012999,53.0544,2.3816,90.6725,269.4413,0,U,48583,999,24556,.8259207E-3,.12046E-3,0
STARLINK-2238,2021-041AH,2025-10-30T11:56:46.207392,15.06396670,.00015199,53.0555,6.0707,95.6649,264.4513,0,U,48584,999,24543,.15199355E-3,.1983E-4,0
STARLINK-2241,2021-041AK,2025-10-30T12:02:05.003520,15.06395645,.00016446,53.0549,6.0537,95.7748,264.3429,0,U,48586,999,24543,.34345281E-3,.4837E-4,0
STARLINK-2245,2021-041AN,2025-10-31T06:38:01.601952,15.06414419,.00017797,53.0566,352.5750,94.8747,265.2445,0,U,48589,999,24569,.67988315E-3,.9864E-4,0
STARLINK-2249,2021-041AR,2025-10-30T11:51:30.907872,15.06389037,.00010868,53.0537,6.3129,87.4544,272.6570,0,U,48592,999,24543,.16470161E-3,.2172E-4,0
STARLINK-2250,2021-041AS,2025-10-30T09:54:42.374016,15.06424399,.00014645,53.0554,6.4542,90.9039,269.2118,0,U,48593,999,24542,.80339739E-3,.11713E-3,0
STARLINK-2251,2021-041AT,2025-10-31T07:17:53.493504,15.06380837,.00017383,53.0561,332.5455,68.9535,291.1640,0,U,48594,999,24598,.15620348E-2,.2305E-3,0
STARLINK-2252,2021-041AU,2025-10-30T11:03:42.606720,15.06405049,.00013772,53.0557,6.2388,89.0991,271.0156,0,U,48595,999,24670,.55779922E-3,.8038E-4,0
STARLINK-2253,2021-041AV,2025-10-30T11:35:32.510688,15.06400581,.00014862,53.0551,6.1389,101.3057,258.8099,0,U,48596,999,24589,.10092828E-3,.1222E-4,0
STARLINK-2255,2021-041AW,2025-10-30T11:46:09.470496,15.06388576,.00014661,53.0549,6.1072,81.7396,278.3759,0,U,48597,999,24670,.63796257E-4,.669E-5,0
STARLINK-2713,2021-041BB,2025-10-31T06:47:59.746560,15.06400811,.00015138,53.0548,337.5458,83.8508,276.2654,0,U,48602,999,24716,.81351325E-3,.11857E-3,0
STARLINK-2714,2021-041BC,2025-10-31T06:18:06.332256,15.06397512,.00014043,53.0562,332.6379,98.6337,261.4811,0,U,48603,999,24724,-.7997725E-5,-.401E-5,0
STARLINK-2757,2021-041BD,2025-10-30T09:38:44.642976,15.06423085,.00029333,53.0554,6.5027,8.5195,351.5843,0,U,48604,999,24669,.16244935E-3,.214E-4,0
STARLINK-2739,2021-044B,2025-10-31T06:26:45.463200,15.06406170,.0001539,53.0545,337.6241,97.9219,262.1945,0,U,48639,999,24427,-.33127248E-4,-.775E-5,0
STARLINK-2736,2021-044C,2025-10-31T06:16:11.316576,15.06401568,.00014311,53.0554,337.9288,84.4400,275.6752,0,U,48640,999,24426,.11129574E-3,.1377E-4,0
STARLINK-2754,2021-044D,2025-10-31T06:34:03.187200,15.06401838,.00013656,53.0555,342.5906,106.9836,253.1303,0,U,48641,999,24420,.61373548E-3,.8872E-4,0
STARLINK-2646,2021-044E,2025-10-31T06:55:17.938848,15.06397688,.00017077,53.0576,342.5410,103.5615,256.5564,0,U,48642,999,24420,.14621131E-3,.1897E-4,0
STARLINK-2704,2021-044F,2025-10-31T06:27:23.672736,15.06396531,.00012889,53.0557,342.6035,95.4929,264.6207,0,U,48643,999,24420,.73349026E-3,.1066E-3,0
STARLINK-2695,2021-044G,2025-10-31T06:23:25.917216,15.06407346,.00016234,53.0567,342.6222,101.8215,258.2957,0,U,48644,999,24420,.69148828E-4,.749E-5,0
STARLINK-2732,2021-044J,2025-10-31T06:12:48.839040,15.06408848,.00012986,53.0559,342.6541,108.5760,251.5371,0,U,48646,999,24420,.84197544E-4,.973E-5,0
STARLINK-2521,2021-044L,2025-10-31T06:28:48.654048,15.06390610,.00013326,53.0537,342.7701,102.4815,257.6323,0,U,48648,999,24420,.76835035E-3,.11179E-3,0
STARLINK-2673,2021-044M,2025-10-31T06:02:11.797152,15.06418318,.00015599,53.0559,342.6892,97.9585,262.1581,0,U,48649,999,24419,.39434925E-3,.56E-4,0
STARLINK-2672,2021-044N,2025-10-31T07:32:26.870496,15.06407231,.00016174,53.0568,342.4036,83.4790,276.6384,0,U,48650,999,24420,.42016635E-3,.5984E-4,0
STARLINK-2731,2021-044P,2025-10-31T07:27:08.134848,15.06407261,.00014684,53.0546,342.4220,98.0882,262.0273,0,U,48651,999,24420,.93178216E-3,.13627E-3,0
STARLINK-2727,2021-044Q,2025-10-31T07:21:48.381408,15.06438489,.00019233,53.0557,342.4387,76.6477,283.4726,0,U,48652,999,24420,.13217348E-2,.19481E-3,0
STARLINK-2720,2021-044R,2025-10-31T07:16:30.690336,15.06407791,.00015223,53.0549,342.4589,91.7885,268.3278,0,U,48653,999,24420,.29115749E-3,.4059E-4,0
STARLINK-2651,2021-044S,2025-10-31T08:07:41.897568,15.89642630,.00038435,53.0504,325.5958,58.7968,301.3433,0,U,48654,999,24444,.13438879E-2,.424194E-2,0
STARLINK-2657,2021-044T,2025-10-31T07:05:54.001824,15.06409797,.00013997,53.0565,342.4925,98.8689,261.2458,0,U,48655,999,24420,-.67805667E-4,-.1292E-4,0
STARLINK-2701,2021-044U,2025-10-31T07:00:35.642880,15.06404587,.00014803,53.0568,342.5089,101.4124,258.7032,0,U,48656,999,24420,.82572598E-4,.949E-5,0
STARLINK-2734,2021-044V,2025-10-31T06:06:06.350688,15.06403134,.00015575,53.0562,342.3178,105.7745,254.3416,0,U,48657,999,24420,.88083552E-3,.12864E-3,0
STARLINK-2647,2021-044W,2025-10-31T06:49:58.899072,15.06399910,.00015879,53.0559,342.5425,108.6432,251.4730,0,U,48658,999,24420,.16949496E-3,.2244E-4,0
STARLINK-2717,2021-044X,2025-10-31T06:44:40.106400,15.06417260,.00014297,53.0566,342.5596,100.9153,259.1997,0,U,48659,999,24420,.49655352E-4,.459E-5,0
STARLINK-2726,2021-044AA,2025-10-31T06:35:22.658784,15.06406048,.00014519,53.0562,332.5877,93.4675,266.6480,0,U,48662,999,24434,.74411534E-4,.827E-5,0
