OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-33804,2025-071U,2025-10-10T06:00:39.904704,15.30204613,.00004481,53.1616,118.8946,223.2904,136.8062,0,U,63511,999,2936,.1155308E-2,.34019E-3,0
STARLINK-33751,2025-071V,2025-10-10T05:51:33.800544,15.30238127,.00006447,53.1542,118.8545,140.8913,219.2135,0,U,63512,999,2971,.98442298E-3,.28945E-3,0
STARLINK-33750,2025-071W,2025-10-09T14:15:34.920288,15.30197865,.0001391,53.1599,121.9092,95.7958,264.3201,0,U,63513,999,2961,.83036E-3,.24313E-3,0
STARLINK-33786,2025-071X,2025-10-10T06:08:17.041056,15.30176370,.0001099,53.1590,118.9266,104.7785,255.3337,0,U,63514,999,2935,.12585416E-2,.37074E-3,0
STARLINK-33796,2025-071Y,2025-10-09T13:25:25.979808,15.30207878,.0002272,53.1536,121.6889,87.0350,273.0911,0,U,63515,999,2963,.96303E-3,.28279E-3,0
STARLINK-33785,2025-071Z,2025-10-10T06:03:42.244992,15.30213600,.00019937,53.1526,118.9066,85.2975,274.8253,0,U,63516,999,2971,.12415062E-2,.36608E-3,0
STARLINK-33803,2025-071AA,2025-10-09T23:00:23.320800,15.30213103,.0000564,53.1596,119.9094,76.2540,283.8524,0,U,63517,999,2969,.1014E-2,.29804E-3,0
STARLINK-33807,2025-071AB,2025-10-09T23:23:56.674464,15.30215092,.000001,53.1544,122.1504,200.6467,159.4534,0,U,63518,999,2966,.90629573E-3,.26592E-3,0
STARLINK-33787,2025-071AC,2025-10-09T20:23:26.310048,15.30204028,.00011378,53.1566,122.7897,86.6829,273.4302,0,U,63519,999,2927,.15440957E-2,.4566E-3,0
STARLINK-11669 [DTC],2025-075A,2025-10-10T04:32:56.456448,15.70982061,.00015738,42.9989,340.5405,244.1617,115.9088,0,U,63548,999,2958,.19485522E-2,.259069E-2,0
STARLINK-11665 [DTC],2025-075B,2025-10-10T05:11:10.076640,15.71013419,.00025369,43.0005,340.7542,263.7675,96.2903,0,U,63549,999,2958,.24599683E-2,.330478E-2,0
STARLINK-11667 [DTC],2025-075C,2025-10-10T05:41:45.156480,15.70888005,.00038975,42.9998,340.9245,297.9669,62.0804,0,U,63550,999,2958,.17454095E-2,.230336E-2,0
STARLINK-11695 [DTC],2025-075D,2025-10-09T14:50:13.285248,15.70888500,.0001106,42.9990,343.9949,251.2582,108.8166,0,U,63551,999,2949,.16886E-2,.222577E-2,0
STARLINK-11685 [DTC],2025-075E,2025-10-10T04:48:14.018400,15.70872767,.00016234,42.9998,340.6247,286.4214,73.6475,0,U,63552,999,2958,.18457199E-2,.243796E-2,0
STARLINK-11697 [DTC],2025-075F,2025-10-10T04:55:52.652928,15.70960166,.00015647,42.9997,340.6670,258.3739,101.6953,0,U,63553,999,2958,.18144791E-2,.240445E-2,0
STARLINK-11680 [DTC],2025-075G,2025-10-09T11:15:23.092128,15.70889918,.0001758,43.0017,345.4790,263.4747,96.5920,0,U,63554,999,2946,.19594E-2,.259517E-2,0
STARLINK-11687 [DTC],2025-075H,2025-10-10T05:18:48.755232,15.70980774,.00021586,42.9989,340.7942,261.5026,98.5597,0,U,63555,999,2958,.1982835E-2,.263775E-2,0
STARLINK-11626 [DTC],2025-075J,2025-10-09T14:41:26.642688,15.70865959,.00020919,42.9994,344.8406,268.3211,91.7417,0,U,63556,999,2948,.13213263E-2,.17286E-2,0
STARLINK-11668 [DTC],2025-075K,2025-10-10T04:17:50.024544,15.70984315,.0001988,43.0007,341.3476,239.2637,120.8035,0,U,63557,999,2957,.21788904E-2,.290899E-2,0
STARLINK-11657 [DTC],2025-075L,2025-10-10T03:54:54.322272,15.70992699,.00061268,42.9998,341.2189,292.6801,67.3419,0,U,63558,999,2957,.18037886E-2,.239486E-2,0
STARLINK-11606 [DTC],2025-075M,2025-10-10T04:40:35.232672,15.70966772,.00021012,42.9990,340.5792,277.1882,82.8746,0,U,63559,999,2958,.18986743E-2,.252051E-2,0
STARLINK-11592 [DTC],2025-075N,2025-10-10T05:03:31.378176,15.71025634,.00047698,42.9990,340.7063,293.3885,66.6481,0,U,63560,999,2958,.20376276E-2,.271938E-2,0
STARLINK-32953,2025-075P,2025-10-09T16:49:38.362944,15.27567026,.00017643,43.0038,43.5050,253.2880,106.7778,0,U,63561,999,2883,.18593362E-2,.51239E-3,0
STARLINK-32951,2025-075Q,2025-10-09T16:44:05.286624,15.27538339,.00013907,42.9991,43.4520,300.7247,59.3467,0,U,63562,999,2884,.1045293E-2,.28577E-3,0
STARLINK-32958,2025-075R,2025-10-09T16:29:17.048832,15.27573945,.00013559,42.9997,43.4006,255.8002,104.2700,0,U,63563,999,2883,.1185806E-2,.32507E-3,0
STARLINK-32928,2025-075S,2025-10-10T07:46:48.057312,15.27586025,.00015,43.0032,39.5847,277.4704,82.5977,0,U,63564,999,2894,.1033324E-2,.28287E-3,0
STARLINK-32687,2025-075T,2025-10-09T08:51:26.599104,15.27536492,.0002408,43.0033,45.2871,268.8705,91.1870,0,U,63565,999,2879,.1321E-2,.3622E-3,0
STARLINK-32950,2025-075U,2025-10-10T07:39:22.672224,15.27629195,.00011836,43.0069,39.4824,249.3259,110.7466,0,U,63566,999,2893,.15729564E-2,.43342E-3,0
STARLINK-32954,2025-075V,2025-10-10T07:57:52.680672,15.27583855,.00002631,43.0010,39.6156,86.9751,273.1131,0,U,63567,999,2893,.15708927E-2,.43224E-3,0
STARLINK-32940,2025-075W,2025-10-10T08:05:17.870496,15.27596829,.00024755,43.0025,39.6538,280.0172,80.0400,0,U,63568,999,2893,.13107827E-2,.36004E-3,0
STARLINK-32959,2025-076A,2025-10-09T13:42:41.772384,15.27580545,.0001266,42.9998,99.1018,258.5984,101.4725,0,U,63569,999,2867,.14121E-2,.38801E-3,0
STARLINK-32956,2025-076B,2025-10-09T21:44:22.034112,15.27581133,.0001984,43.0027,96.4521,271.5113,88.5512,0,U,63570,999,2872,.13562E-2,.37248E-3,0
STARLINK-33722,2025-076C,2025-10-09T20:31:14.114208,15.27594344,.00019225,43.0029,93.4092,264.9701,95.0932,0,U,63571,999,2875,.11714785E-2,.3213E-3,0
STARLINK-33739,2025-076D,2025-10-09T22:55:21.732960,15.27566358,.00025319,43.0008,93.2976,256.4976,103.5593,0,U,63572,999,2877,.12347866E-2,.3386E-3,0
STARLINK-33683,2025-076E,2025-10-09T22:00:00.999936,15.27531740,.00018418,43.0012,93.4978,270.4509,245.0663,0,U,63573,999,587,.27729529E-2,.76728E-3,0
STARLINK-33732,2025-076G,2025-10-09T13:10:01.752960,15.27540888,.0003105,43.0009,95.4046,291.5043,68.5477,0,U,63575,999,2871,.10792E-2,.29521E-3,0
STARLINK-33800,2025-076H,2025-10-09T12:33:03.043296,15.27561288,.0001599,43.0017,95.2122,260.2350,99.8321,0,U,63576,999,2871,.83437E-3,.22756E-3,0
STARLINK-33632,2025-076J,2025-10-09T11:50:42.117792,15.27593921,.0002779,43.0011,95.8482,268.7046,91.3487,0,U,63577,999,2870,.12315E-2,.33797E-3,0
STARLINK-33719,2025-076K,2025-10-09T11:11:50.960256,15.27597739,.0000264,42.9969,95.6523,309.4221,50.6607,0,U,63578,999,2870,.95663E-3,.2617E-3,0
STARLINK-33755,2025-076L,2025-10-09T22:12:43.733952,15.27665477,.0001995,43.0025,92.9909,267.3626,92.6998,0,U,63579,999,2877,.1628E-2,.44928E-3,0
STARLINK-33752,2025-076M,2025-10-10T04:47:55.903776,15.27563920,.00018017,43.0031,91.6921,253.9728,106.0925,0,U,63580,999,2881,.1158493E-2,.31739E-3,0
STARLINK-33714,2025-076N,2025-10-09T21:59:51.063072,15.27587671,.0000967,42.9986,93.0048,279.0618,81.0125,0,U,63581,999,2877,.99715E-3,.27285E-3,0
STARLINK-33814,2025-076P,2025-10-09T20:16:25.942944,15.27587904,.00017921,43.0008,93.3161,265.8626,94.2021,0,U,63582,999,2876,.92161646E-3,.25192E-3,0
STARLINK-33817,2025-076Q,2025-10-09T21:41:20.631264,15.27573409,.0002216,43.0035,92.9040,274.6655,85.3944,0,U,63583,999,2876,.13329E-2,.36592E-3,0
STARLINK-33820,2025-076R,2025-10-09T19:56:05.301888,15.27560708,.00017032,42.9976,93.2117,288.5337,71.5330,0,U,63584,999,2876,.96951836E-3,.26497E-3,0
STARLINK-33813,2025-076S,2025-10-09T19:57:56.286144,15.27565084,.00016995,42.9978,93.2230,284.0186,76.0477,0,U,63585,999,2876,.86978718E-3,.23739E-3,0
STARLINK-33834,2025-076T,2025-10-10T04:38:41.070624,15.27578392,.00022697,43.0040,91.6402,275.0337,85.0256,0,U,63586,999,2881,.94775046E-3,.25909E-3,0
STARLINK-33830,2025-076U,2025-10-10T04:34:58.554336,15.27603125,.00011974,43.0030,91.6213,280.1360,79.9357,0,U,63587,999,2881,.16108636E-2,.44364E-3,0
STARLINK-33651,2025-076V,2025-10-10T04:36:48.773088,15.27614556,.00031471,43.0059,91.6298,270.1838,89.8653,0,U,63588,999,2881,.12459208E-2,.34221E-3,0
STARLINK-33788,2025-076W,2025-10-09T21:10:06.409632,15.27571146,.0002425,43.0029,93.6040,291.7056,68.3537,0,U,63589,999,2876,.13482E-2,.37016E-3,0
STARLINK-33805,2025-076X,2025-10-09T11:59:55.536576,15.27632660,.0001166,42.9976,95.8844,269.5260,90.5458,0,U,63590,999,2870,.10556E-2,.28947E-3,0
STARLINK-33702,2025-076Y,2025-10-09T20:18:16.826112,15.27589733,.00016605,43.0026,93.3280,274.3912,85.6750,0,U,63591,999,2876,.95694201E-3,.26172E-3,0
STARLINK-33666,2025-076Z,2025-10-09T21:02:41.207712,15.27613096,.0004701,43.0092,93.5615,280.6253,79.4069,0,U,63592,999,2876,.90813E-3,.24842E-3,0
STARLINK-33723,2025-076AA,2025-10-09T20:27:32.512032,15.27565549,.00015303,43.0028,93.3785,272.2793,87.7884,0,U,63593,999,2876,.10369115E-2,.28369E-3,0
STARLINK-33791,2025-076AB,2025-10-09T21:06:24.011712,15.27555927,.000157,43.0027,93.5775,274.6624,85.4048,0,U,63594,999,2876,.69679E-3,.18947E-3,0
STARLINK-33831,2025-076AC,2025-10-09T22:00:00.999936,15.27543564,.00014806,43.0026,93.0084,279.2479,53.2171,0,U,63595,999,586,.24519602E-2,.67757E-3,0
STARLINK-33879,2025-083A,2025-10-09T15:39:11.024352,15.27596491,.0000185,43.0003,138.5337,351.7635,8.3214,0,U,63634,999,2696,.13463E-2,.3699E-3,0
STARLINK-33854,2025-083B,2025-10-09T22:28:53.433120,15.27526218,.0001914,43.0020,136.3712,271.2598,88.8034,0,U,63635,999,2701,.12773E-2,.34996E-3,0
STARLINK-33864,2025-083C,2025-10-09T23:35:30.944256,15.27587574,.00018253,43.0020,136.7205,272.8610,87.2033,0,U,63636,999,2704,.11958911E-2,.32801E-3,0
STARLINK-33832,2025-083D,2025-10-09T23:51:57.738528,15.27580451,.00024702,43.0016,135.9441,276.6111,83.4460,0,U,63637,999,2702,.15269423E-2,.41998E-3,0
STARLINK-33856,2025-083E,2025-10-09T22:32:35.386080,15.27602401,.0001316,42.9988,136.3789,268.1656,91.9045,0,U,63638,999,2701,.85811E-3,.23443E-3,0
STARLINK-33876,2025-083F,2025-10-10T06:45:35.628768,15.27580883,.00012278,42.9982,134.6471,274.1916,85.8795,0,U,63639,999,2706,.94515778E-3,.25838E-3,0
STARLINK-33859,2025-083G,2025-10-09T15:42:53.067168,15.27584731,.0000667,43.0006,138.5615,281.0736,79.0040,0,U,63640,999,2696,.86587E-3,.23645E-3,0
STARLINK-33826,2025-083H,2025-10-10T00:10:27.777216,15.27588014,.00024979,43.0022,136.0363,275.2196,84.8370,0,U,63641,999,2702,.114134E-2,.31287E-3,0
STARLINK-33836,2025-083J,2025-10-09T21:46:33.336192,15.27584425,.0001694,43.0029,137.0104,267.8678,92.1980,0,U,63642,999,2700,.11597E-2,.31793E-3,0
STARLINK-33558,2025-083K,2025-10-09T23:57:30.513312,15.27584629,.00029845,43.0028,135.9672,264.5769,95.4743,0,U,63643,999,2702,.10136982E-2,.27743E-3,0
STARLINK-33852,2025-083L,2025-10-09T23:18:51.908832,15.27578885,.0001621,43.0022,136.6296,270.1600,89.9066,0,U,63644,999,2704,.13114E-2,.36001E-3,0
STARLINK-33835,2025-083M,2025-10-10T06:51:08.889984,15.27585491,.00009993,42.9989,134.6785,287.6588,72.4155,0,U,63645,999,2709,.1449089E-2,.39836E-3,0
STARLINK-33661,2025-083N,2025-10-10T00:14:09.534912,15.27612724,.00028925,42.9998,136.0464,288.2104,71.8433,0,U,63646,999,2705,.13539286E-2,.37223E-3,0
STARLINK-33729,2025-083P,2025-10-09T15:37:18.485760,15.27626111,.0001823,43.0033,138.5268,265.0489,95.0155,0,U,63647,999,2696,.13626E-2,.37478E-3,0
STARLINK-33717,2025-083Q,2025-10-10T00:01:11.784576,15.27558138,.00022188,42.9998,135.9842,265.4872,94.5726,0,U,63648,999,2702,.78840313E-3,.21482E-3,0
STARLINK-33684,2025-083R,2025-10-09T14:25:10.219872,15.27580981,.0001036,43.0003,138.1437,286.0606,74.0131,0,U,63649,999,2696,.11086E-2,.30372E-3,0
STARLINK-33704,2025-083S,2025-10-10T06:38:11.594112,15.27580551,.00014505,42.9993,134.6114,269.6516,90.4170,0,U,63650,999,2706,.93089131E-3,.25443E-3,0
STARLINK-33705,2025-083T,2025-10-10T00:16:00.926112,15.27580249,.00016352,42.9990,136.0532,291.9343,68.1335,0,U,63651,999,2705,.55054482E-3,.14919E-3,0
STARLINK-33663,2025-083U,2025-10-09T14:39:59.324256,15.27603682,.0001379,42.9962,138.2086,281.3123,78.7574,0,U,63652,999,2696,.1003E-2,.27461E-3,0
STARLINK-33866,2025-083V,2025-10-09T21:41:01.753728,15.27628316,.0002228,43.0016,136.9740,260.2354,99.8246,0,U,63653,999,2703,.28321E-2,.78623E-3,0
STARLINK-33849,2025-083W,2025-10-10T07:02:14.740224,15.27574118,.0001376,43.0014,134.7369,268.5328,91.5366,0,U,63654,999,2706,.83604673E-3,.22811E-3,0
STARLINK-33873,2025-083X,2025-10-09T21:39:09.315360,15.27574114,.0001482,43.0020,136.9647,267.1762,92.8920,0,U,63655,999,2703,.94373E-3,.25793E-3,0
STARLINK-33772,2025-083Y,2025-10-10T06:40:02.416800,15.27583283,.00016133,42.9984,134.6193,266.4511,93.6157,0,U,63656,999,2709,.88432911E-3,.24155E-3,0
STARLINK-33789,2025-083Z,2025-10-10T00:12:18.527328,15.27595523,.00022585,43.0006,136.0381,284.5796,75.4805,0,U,63657,999,2705,.95174544E-3,.26033E-3,0
STARLINK-33822,2025-083AA,2025-10-10T07:00:22.997376,15.27595793,.00029135,43.0038,134.7260,265.8473,94.2046,0,U,63658,999,2709,.100376E-2,.27477E-3,0
STARLINK-33771,2025-083AB,2025-10-10T00:11:36.103200,15.27642315,.00028723,43.0046,139.5725,259.5957,100.4571,0,U,63659,999,2701,.15251673E-2,.42029E-3,0
STARLINK-33810,2025-083AC,2025-10-09T17:42:44.005248,15.27578550,.00012525,42.9984,137.4451,264.9280,95.1429,0,U,63660,999,2701,.94024002E-3,.257E-3,0
STARLINK-33823,2025-083AD,2025-10-10T06:54:50.630400,15.27582882,.00017374,42.9996,134.7023,271.9515,88.1138,0,U,63661,999,2709,.81888449E-3,.22342E-3,0
STARLINK-11651 [DTC],2025-085A,2025-10-09T22:05:17.894400,15.70887870,.0002161,42.9989,106.8574,283.2214,76.8413,0,U,63664,999,2654,.16813E-2,.22159E-2,0
STARLINK-11672 [DTC],2025-085B,2025-10-10T05:35:27.405312,15.70917742,.00011867,42.9991,104.8980,283.0914,76.9821,0,U,63665,999,2719,.25020621E-2,.334979E-2,0
STARLINK-11664 [DTC],2025-085C,2025-10-09T21:51:30.396672,15.70937370,.0001403,42.9998,107.6734,258.7719,101.2991,0,U,63666,999,2653,.26584E-2,.357192E-2,0
STARLINK-11666 [DTC],2025-085D,2025-10-09T14:12:23.642784,15.70834525,.0004666,42.9990,109.5820,294.8987,65.1396,0,U,63667,999,2638,.2128E-2,.282089E-2,0
STARLINK-11663 [DTC],2025-085E,2025-10-10T05:20:20.838624,15.70951693,.00014857,43.0016,105.7072,280.5255,79.5445,0,U,63668,999,2658,.26942858E-2,.362472E-2,0
STARLINK-11595 [DTC],2025-085F,2025-10-10T05:12:42.484896,15.70919558,.00004693,42.9989,105.6641,307.7579,52.3247,0,U,63669,999,2722,.22689781E-2,.302567E-2,0
STARLINK-11599 [DTC],2025-085G,2025-10-10T05:05:03.656832,15.70948629,.00010469,43.0008,105.6206,309.7807,50.2969,0,U,63670,999,2657,.27690549E-2,.372984E-2,0
STARLINK-11603 [DTC],2025-085H,2025-10-10T04:57:24.661152,15.70913517,.00014165,42.9998,105.5783,272.1803,87.8903,0,U,63671,999,2657,.19992566E-2,.265257E-2,0
STARLINK-11644 [DTC],2025-085J,2025-10-10T04:49:46.074144,15.70910911,.00010744,42.9993,105.5335,300.9054,59.1708,0,U,63672,999,2657,.19507571E-2,.258575E-2,0
STARLINK-11634 [DTC],2025-085K,2025-10-09T16:29:38.384448,15.70861919,.00016313,42.9997,108.5563,277.1566,82.9116,0,U,63673,999,2649,.77204966E-3,.99907E-3,0
STARLINK-11656 [DTC],2025-085L,2025-10-09T13:18:52.295616,15.70899147,.000148,42.9989,109.2800,257.4556,102.6146,0,U,63674,999,2647,.18956E-2,.250891E-2,0
STARLINK-11655 [DTC],2025-085M,2025-10-09T20:49:01.620768,15.70922769,.0001921,42.9990,107.3208,285.6813,74.3842,0,U,63675,999,2652,.21388223E-2,.284586E-2,0
STARLINK-11661 [DTC],2025-085N,2025-10-09T22:12:56.152224,15.70954244,.0003592,42.9992,106.8939,258.5736,101.4728,0,U,63676,999,2718,.16466E-2,.21753E-2,0
STARLINK-33816,2025-085P,2025-10-10T01:47:34.358208,15.27588557,.00019999,42.9999,161.6546,275.7598,84.3025,0,U,63677,999,2593,.12315306E-2,.33792E-3,0
STARLINK-33861,2025-085Q,2025-10-10T00:20:49.519392,15.27591553,.00008408,42.9963,162.0604,305.4056,54.6717,0,U,63678,999,2581,.87718891E-3,.23963E-3,0
STARLINK-33850,2025-085R,2025-10-10T01:27:13.300704,15.27573310,.00016242,43.0010,161.5533,269.7761,90.2904,0,U,63679,999,2582,.12775788E-2,.35054E-3,0
STARLINK-33887,2025-085S,2025-10-10T00:42:48.335904,15.27584368,.00017464,43.0010,161.3131,271.2491,88.8160,0,U,63680,999,2589,.13641363E-2,.37472E-3,0
STARLINK-33886,2025-085T,2025-10-10T00:37:15.384864,15.27582983,.00016773,43.0002,161.2821,277.7542,82.3120,0,U,63681,999,2583,.12157522E-2,.33347E-3,0
STARLINK-33840,2025-085U,2025-10-10T01:49:25.207680,15.27588568,.00027435,42.9996,161.6614,256.1476,103.9071,0,U,63682,999,2583,.12789608E-2,.35111E-3,0
STARLINK-33851,2025-085V,2025-10-10T01:01:18.838560,15.27559908,.00021506,43.0037,161.4081,272.6730,87.3875,0,U,63683,999,2583,.11654739E-2,.31929E-3,0
STARLINK-33853,2025-085W,2025-10-10T00:55:45.585120,15.27574128,.00014542,43.0015,161.3802,278.1072,81.9614,0,U,63684,999,2583,.12688416E-2,.34812E-3,0
STARLINK-33847,2025-085X,2025-10-10T01:34:36.607872,15.27585069,.00031909,43.0032,161.5847,274.2894,85.7593,0,U,63685,999,2583,.10198191E-2,.27914E-3,0
STARLINK-33880,2025-085Y,2025-10-10T00:18:57.279744,15.27581938,.00042559,42.9967,162.0466,237.5936,122.4504,0,U,63686,999,2593,.10211315E-2,.27951E-3,0
STARLINK-33894,2025-087A,2025-10-10T01:57:31.298400,15.30209109,.00012772,53.1594,198.9236,78.3822,281.7322,0,U,63697,999,2614,.81524529E-3,.2387E-3,0
STARLINK-33922,2025-087B,2025-10-10T00:17:23.170272,15.30220489,.00009692,53.1593,199.1981,109.7903,250.3203,0,U,63698,999,2612,.13366519E-2,.39464E-3,0
STARLINK-33919,2025-087C,2025-10-10T01:37:55.652736,15.30208430,.00010678,53.1581,199.5435,71.2011,288.9106,0,U,63699,999,2613,.77823939E-3,.22767E-3,0
STARLINK-33908,2025-087D,2025-10-10T02:15:45.476640,15.30202666,.00012195,53.1601,198.9993,88.7451,271.3689,0,U,63700,999,2614,.67308946E-3,.1963E-3,0
STARLINK-33950,2025-087E,2025-10-10T01:09:03.261024,15.30221354,.00009529,53.1580,199.4210,108.7843,251.3261,0,U,63701,999,2613,.11736378E-2,.34585E-3,0
STARLINK-33939,2025-087F,2025-10-10T01:04:29.715168,15.30201427,.00008147,53.1593,199.4024,73.5066,286.6024,0,U,63702,999,2613,.574027E-3,.16681E-3,0
STARLINK-33868,2025-087G,2025-10-10T00:47:46.809888,15.30211344,.00011546,53.1607,199.3256,88.4805,271.6328,0,U,63703,999,2613,.92188987E-3,.27054E-3,0
STARLINK-33937,2025-087H,2025-10-10T00:12:49.620096,15.30207151,.00011113,53.1581,199.1755,57.7334,302.3775,0,U,63704,999,2613,.56653214E-3,.16461E-3,0
STARLINK-33848,2025-087J,2025-10-10T06:45:45.315072,15.30233044,.00011737,53.1590,198.0346,51.7762,308.3344,0,U,63705,999,2616,.16568305E-2,.49086E-3,0
STARLINK-33995,2025-087K,2025-10-10T04:38:26.024064,15.30215738,.00010113,53.1579,198.9021,85.1752,274.9364,0,U,63706,999,2615,.18706039E-2,.55484E-3,0
STARLINK-33982,2025-087L,2025-10-10T02:12:42.786432,15.30215148,.0001045,53.1596,198.9825,74.0618,286.0498,0,U,63707,999,2614,.80865059E-3,.23678E-3,0
STARLINK-33915,2025-087M,2025-10-10T00:55:23.037312,15.30172214,.00004275,53.1605,199.3602,3.8345,356.2659,0,U,63708,999,2613,.83954607E-3,.24567E-3,0
STARLINK-33862,2025-087N,2025-10-10T00:46:15.498912,15.30209914,.00008539,53.1609,199.3214,100.8994,259.2103,0,U,63709,999,2613,.83725953E-3,.24527E-3,0
STARLINK-33920,2025-087P,2025-10-10T01:19:41.383776,15.30211880,.00012601,53.1574,199.4653,146.9476,213.1604,0,U,63710,999,2613,.10882321E-2,.32022E-3,0
STARLINK-33580,2025-087Q,2025-10-10T01:33:22.074048,15.30217714,.000098,53.1581,199.5240,84.0707,276.0406,0,U,63711,999,2613,.93221971E-3,.27367E-3,0
STARLINK-33783,2025-087R,2025-10-10T02:50:42.369216,15.30178629,.00011354,53.1585,199.1478,128.3644,231.7459,0,U,63712,999,2614,.13067972E-2,.3852E-3,0
STARLINK-33773,2025-087S,2025-10-10T02:00:33.357888,15.30212134,.00010497,53.1601,198.9303,97.6229,262.4891,0,U,63713,999,2614,.79125941E-3,.23157E-3,0
STARLINK-33745,2025-087T,2025-10-10T01:56:00.767616,15.30197011,.00011845,53.1592,198.9075,92.0140,268.0997,0,U,63714,999,2614,.95932619E-3,.28158E-3,0
STARLINK-33728,2025-087U,2025-10-10T02:06:38.270880,15.30216450,.00013086,53.1598,198.9549,69.4542,290.6599,0,U,63715,999,2614,.97139622E-3,.28536E-3,0
STARLINK-33749,2025-087V,2025-10-10T04:32:21.423840,15.30215758,.00011294,53.1580,198.8752,84.4623,275.6506,0,U,63716,999,2615,.16703929E-2,.49467E-3,0
STARLINK-33725,2025-087W,2025-10-10T02:11:11.782176,15.30211077,.00013358,53.1598,198.9755,66.3882,293.7259,0,U,63717,999,2614,.84811708E-3,.24852E-3,0
STARLINK-33641,2025-087X,2025-10-10T00:59:55.936032,15.30199265,.00008597,53.1587,199.3749,79.3457,280.7640,0,U,63718,999,2613,.10173955E-2,.29894E-3,0
STARLINK-33727,2025-087Y,2025-10-10T00:18:55.059264,15.30177143,.00015167,53.1594,199.2013,46.8040,313.3088,0,U,63719,999,2613,-.41423994E-4,-.1585E-4,0
STARLINK-33757,2025-087Z,2025-10-10T00:52:20.449056,15.30189805,.00013614,53.1605,199.3424,67.1340,292.9804,0,U,63720,999,2613,.63953156E-3,.18623E-3,0
STARLINK-33774,2025-087AA,2025-10-10T01:13:36.338592,15.30189629,.00011909,53.1585,199.4369,46.1688,313.9411,0,U,63721,999,2613,.39886632E-3,.11469E-3,0
STARLINK-33767,2025-087AB,2025-10-10T02:08:09.291552,15.30210236,.00011061,53.1596,198.9608,75.8547,284.2577,0,U,63722,999,2614,.63102547E-3,.18382E-3,0
STARLINK-33806,2025-087AC,2025-10-10T02:17:16.761696,15.30196274,.0001499,53.1605,199.0003,73.4841,286.6324,0,U,63723,999,2614,.49640335E-3,.1437E-3,0
STARLINK-11677 [DTC],2025-089A,2025-10-10T06:18:09.508320,15.71023171,.00015614,42.9997,119.2917,284.7077,75.3618,0,U,63751,999,2647,.241663E-2,.324543E-2,0
STARLINK-11702 [DTC],2025-089B,2025-10-09T23:33:41.329440,15.70855803,.00012509,42.9992,120.6097,282.9971,77.0756,0,U,63752,999,2643,.1147824E-2,.149611E-2,0
STARLINK-11706 [DTC],2025-089C,2025-10-09T22:00:00.999936,15.70848033,.00017671,43.0001,120.7807,270.0465,171.9147,0,U,63753,999,605,-.25323065E-4,-.3698E-4,0
STARLINK-11662 [DTC],2025-089D,2025-10-09T14:39:37.001088,15.70894661,.0002188,42.9989,122.9937,255.1090,104.9536,0,U,63754,999,2642,.17536E-2,.231474E-2,0
STARLINK-11681 [DTC],2025-089E,2025-10-10T06:10:30.478080,15.71002227,.00020491,42.9994,119.2466,285.3133,74.7508,0,U,63755,999,2647,.23180782E-2,.310483E-2,0
STARLINK-11688 [DTC],2025-089F,2025-10-10T05:47:34.144224,15.70911047,.00016755,42.9991,119.1172,281.2525,78.8154,0,U,63756,999,2636,.18857959E-2,.249679E-2,0
STARLINK-11676 [DTC],2025-089G,2025-10-09T13:46:06.002112,15.70903372,.0001481,42.9981,122.6938,273.4356,86.6342,0,U,63757,999,2626,.21944E-2,.292019E-2,0
STARLINK-11705 [DTC],2025-089H,2025-10-10T06:02:51.323424,15.71030468,.00031534,43.0016,119.2018,280.2459,79.8053,0,U,63758,999,2642,.22740521E-2,.304743E-2,0
STARLINK-11703 [DTC],2025-089J,2025-10-09T20:22:55.256160,15.70879015,.00011547,43.0008,121.3319,259.2354,100.8383,0,U,63759,999,2641,.19382559E-2,.256505E-2,0
STARLINK-11701 [DTC],2025-089K,2025-10-09T23:03:05.642208,15.70954068,.0004252,42.9996,120.4355,255.2521,104.7876,0,U,63760,999,2643,.16209E-2,.214064E-2,0
STARLINK-11660 [DTC],2025-089L,2025-10-09T20:15:16.517088,15.70884684,.00025731,42.9993,121.2873,287.8973,72.1614,0,U,63761,999,2636,.18034336E-2,.238166E-2,0
STARLINK-11699 [DTC],2025-089M,2025-10-10T06:25:48.933408,15.70981462,.00014838,43.0001,119.3308,307.8652,52.2081,0,U,63762,999,2647,.2159604E-2,.288191E-2,0
STARLINK-11693 [DTC],2025-089N,2025-10-09T20:24:14.003712,15.71075004,.00020718,42.9986,121.3366,246.0968,113.9683,0,U,63763,999,2630,.24732158E-2,.333229E-2,0
STARLINK-33760,2025-089P,2025-10-10T02:07:03.289728,15.27652213,.00018527,43.0023,175.8771,281.3339,78.7304,0,U,63764,999,2592,.24169366E-2,.67001E-3,0
STARLINK-33941,2025-089Q,2025-10-10T00:36:35.831808,15.27580473,.00016746,43.0018,176.2602,275.8929,84.1732,0,U,63765,999,2590,.13808788E-2,.37933E-3,0
